,artist_mbid,artist_name,artist_playmeid,danceability,duration,energy,key,loudness,mode,release,release_7digitalid,song_hotttnesss,song_id,tempo,time_signature,title,track_7digitalid,track_id,year
5338,b'97ebb1b4-1d9c-4303-bb60-074c993e2d53',b'Bobby Vee',2595,0.0,143.35955,0.0,11,-7.22,1,b'The Singles Collection',45133,0.0,b'SOJUJSM12A6D4FAE9B',128.599,4,b'The Story Of My Life',481473,b'TRAXIPR128F14882B2',0
5339,b'c2a1a86c-1219-4a03-b34b-e4db2506bcb0',b'Pepe Kalle',-1,0.0,369.52771,0.0,7,-9.008,1,b'Larger Than Life',609331,,b'SOZKTRT12A58A7CF13',140.269,4,b'Roger Milla',6771269,b'TRAXIYH128F92EE3B3',2005
5340,b'',b'Ray Kane',-1,0.0,200.82893,0.0,5,-18.36,1,b'Wa`ahila',818145,,b'SOTYEJF12AB018D2C2',122.651,5,b'Keiki Slack Key (Instrumental)',9038945,b'TRAXIBJ12903CE2CB8',0
5341,b'd9109c45-ddf6-4481-89ee-d6bee8306db3',b'Blind Boy Fuller',17697,0.0,167.99302,0.0,1,-15.631,1,b'Blind Boy Fuller Vol. 6 1940',99103,,b'SOREKVX12A8C13887F',96.019,1,b'Precious Lord',1031885,b'TRAXIIG128F427E41A',1995
5342,b'4580d83b-093e-4241-91fb-2dd71f5f1f3f',b'Carpenters',-1,0.0,134.60853,0.0,10,-17.001,1,b'Christmas Collection',51445,0.38293509007501925,b'SOGDOEZ12A6D4F9FBF',80.182,4,b'An Old Fashioned Christmas',538913,b'TRAXIPO128F14923B2',1992
5343,b'1b15e90d-910c-4be4-99cb-463772a6430f',"b""Fun Lovin' Criminals""",10539,0.0,228.72771,0.0,11,-6.351,0,b'A-sides_ B-sides and Rarities',185110,,b'SOHRYJO12A8AE45E9D',93.658,4,b'Love Unlimited (Remix) (Explicit)',2004355,b'TRAXIBJ128F4238364',0
5344,b'98024747-6524-4cbe-8802-5dd4f86d68fa',b'Tam Tam Go!',81756,0.0,190.04036,0.0,7,-11.324,1,b'The Platinum Collection',286010,,b'SOTUHTD12A8C133D88',141.394,4,b'Belleza Pasajera',3198006,b'TRAXIES128F426C8F0',1993
5345,b'a04ceabd-1f20-4d29-b579-24810ac2da88',b'Stephan Micus',-1,0.0,1204.29669,0.0,3,-21.429,0,b'Listen to the Rain',179927,0.2998774882739778,b'SOAZOFQ12A81C20B43',86.066,5,b'For Abai and Togshan',1944859,b'TRAXIQA128F422C8C7',0
5346,b'eb7c29b4-6951-4ac6-8516-4374fb51e6bc',b'Goatwhore',38302,0.0,221.20444,0.0,10,-5.511,1,b'Funeral Dirge for the Rotting Sun',667189,0.5924458644179127,b'SOESPEB12AB018193D',107.485,1,b'Sky Inferno',7395911,b'TRAXIYW12903CB4343',2003
5347,b'b9f25bce-56e4-43fc-9bd8-6119733c0877',b'Jah Debda',-1,0.0,277.10649,0.0,0,-13.548,1,b'The World\x19s Greatest Arabica - the only Arabic album you\x19ll ever need',779625,0.3402410785830734,b'SOGWPOW12A8C142356',90.002,4,b'Eastern Magic',8627041,b'TRAXIEJ12903CF24C8',0
5348,b'280697d2-164d-4477-971d-06b91e57c6a5',b'Sandy Lam',39158,0.0,178.54649,0.0,10,-6.693,1,b'Truly...Sandy',157323,0.0,b'SOGEAPM12A8C137932',122.886,4,b'Zhan Zai Di Yi Pai',1653867,b'TRAXNQF128F4272F68',0
5349,b'e2f46f7b-05e3-4b88-b2ad-a2da3df9dd77',b'Tigerstyle',51435,0.0,164.93669,0.0,7,-5.018,1,b'The Rising',75103,0.0,b'SOHRTOF12A6D4F989E',131.999,5,b'Bonus Track',776792,b'TRAXNLL128EF34EF9F',0
5350,b'',b'Oscar Peterson Trio',-1,0.0,152.13669,0.0,0,-22.457,0,b'Best Of Jazz',323769,0.4944895175021134,b'SOMCIAU12AAF3B5665',172.514,4,b'Night And Day',3645690,b'TRAXNYL128F92DA2B1',0
5351,b'a04ceabd-1f20-4d29-b579-24810ac2da88',b'Stephan Micus',-1,0.0,504.94649,0.0,2,-19.569,1,b'Desert Poems',178620,0.3775316449767025,b'SOIKYQE12A81356CFD',92.203,4,"b""Mikhail's Dream""",1931109,b'TRAXNWF128F422936F',2001
5352,b'a1658d98-c4dc-40b9-8bbd-9793f44e64dd',b'Los Iracundos',23883,0.0,155.01016,0.0,0,-9.081,1,b'Discograf\xc3\xada Completa Volumen 14',747108,,b'SOCZRVD12AC468F110',97.337,4,b'Siempre Soy Tu Barquito De Papel',8268974,b'TRAXNZQ12903D11EC6',0
5353,b'b10db9ad-b4c3-47f3-a7a4-37864b134f65',b'Soul Asylum',8610,0.0,235.20608,0.0,7,-5.225,1,b'The Silver Lining',308432,0.3725300393660796,b'SOQTFNI12A8C140C91',151.941,4,b'Slowly Rising',3478796,b'TRAXNKL128F42AFD92',2006
5354,b'765474a0-8d13-4108-a221-a2614fbfb182',b'Cass Fox',-1,0.0,208.1171,0.0,4,-6.194,0,b'Come Here',50781,0.5183405378823447,b'SOSKOIH12A6D4F8956',128.865,4,b'Touch Me',532007,b'TRAXNOE128F149158A',0
5355,b'5ab6ca23-9e17-43f2-ad92-869d28bdbf11',b'Stanley Clarke',11279,0.0,331.33669,0.0,4,-11.861,0,b'Passenger 57 music from the original motion picture soundtrack',291669,,b'SOXRDDV12A8C1380DD',118.188,4,"b""Cruisin'""",3272150,b'TRAXNJW128F427E124',0
5356,b'37d131d3-1639-4ae3-b642-eb786a15f16a',b'Intars Busulis',162320,0.0,229.11955,0.0,0,-4.952,1,b'Kino',423728,0.0,b'SOCYXEO12AB01821FA',160.275,4,b'?o???? DJ',4723626,b'TRAXNKN128F9340C11',0
5357,b'56e7a15e-8b19-4f09-b3e7-c5fb830e3120',b'Seventh Day Slumber',7399,0.0,257.14893,0.0,4,-4.935,1,b'Rescatame',257639,0.2374078265082083,b'SOXJXPH12A58A7E199',141.987,4,b'Sabados',2747277,b'TRAXNVF128F4252B36',0
5358,b'a36e4f1f-aaba-427d-bab0-0b9535c8fb7f',"b""Mart'n\xc3\xa1lia""",-1,0.0,224.36526,0.0,7,-8.09,1,"b""Mart'n\xc3\xa1lia em Berlim ao vivo""",224632,0.5171489733498444,b'SOKCJCW12A8C141987',60.092,1,b'Nas \xc3\xa1guas de Amaralina',2455872,b'TRAXNMN128F4294EA6',2006
5359,b'',b'Tunsi',117037,0.0,237.7922,0.0,1,-8.549,1,b'Inner-Cept',670951,,b'SOAWJAQ12AB01863E0',101.527,3,b'The Paper Remix',7440801,b'TRAXGNO12903CBF173',0
5360,b'd9dc87d6-2ed7-4167-9fe6-593a0ae3876c',b'\xc3\x84I-TIEM',-1,0.0,288.20853,0.0,10,-8.128,0,b'Musik f\xc3\xbcr taube Ohren',66636,,b'SONOVWA12A67ADA67B',183.698,3,b'Zeit f\xc3\xbcr Streit',694949,b'TRAXGEA128EF33F237',2003
5361,b'd30615cd-2e8f-4169-a879-fffa8b17f362',b'Chango Spasiuk',80185,0.0,351.29424,0.0,7,-11.998,1,b'Tarefero de mis pagos',62991,0.24906579485370342,b'SOGKODD12A6D4FB0E5',159.825,4,b'Chamam\xc3\xa9 crudo',652446,b'TRAXGOK128F14AA743',0
5362,b'5b8dfaea-c7d4-461a-be0d-e82407854926',b'Dominic',-1,0.0,230.71302,0.0,9,-3.887,1,b'Running With Scissors',723108,0.42744657148843085,b'SOPKLAS12AB018EEBB',87.636,3,b'Simple Plan',8016069,b'TRAXGHO12903CD4403',0
5363,b'70ac2314-d7d8-4435-b56c-9bad9a516642',b'Eric Burdon',54722,0.0,288.70485,0.0,9,-6.503,0,b'Soul of a Man',468717,0.34580223396532944,b'SOKKLMZ12AB018A141',97.233,4,b'Feeling Blue',5212794,b'TRAXGVY128F933E9C9',2006
5364,b'81e02e29-e46a-49cb-bf13-d204cbe86daa',b'Blind Willie McTell',12744,0.0,173.08689,0.0,6,-14.544,1,b'Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935',175116,,b'SOEENNQ12A6D4FA8C7',123.745,5,"b""Love Makin' Mama (Take 2)""",1882237,b'TRAXGFM128F421EE47',0
5365,b'3e46f4da-eee2-455f-bb72-9ca83887e9e4',b'Georges Delerue',-1,0.0,417.12281,0.0,4,-21.161,0,b'In Session: A Film Music Celebration',275801,0.0,b'SOCCVNR12A81C230BC',76.965,3,b'Platoon - Theme',3072122,b'TRAXGMX128F42536FC',0
5366,b'e8374874-4178-4869-b92e-fef6bf30dc04',b'Dropkick Murphys',-1,0.0,292.25751,0.0,7,-3.233,1,b'Live on Lansdowne_ Boston MA',770918,0.7881621809787434,b'SOVFUXP12AB018F6F0',199.497,4,b'Johnny_ I Hardly Knew Ya',8535230,b'TRAXGLQ12903CDBF13',0
5367,b'2b1999ba-5256-4e9b-84be-4a23b9283e84',b'Zachary Richard',-1,0.0,193.82812,0.0,8,-10.964,1,"b""Zack's Bon Ton""",793205,0.0,b'SOPEWUF12AC468E520',137.45,1,b'See You Later Alligator',8773848,b'TRAXGEV12903D16193',0
5368,b'52203489-c14f-4e60-8aa4-4691da1c974f',b'Dub Wiser',-1,0.0,468.06159,0.0,1,-7.38,1,b'A new millenium of dub',269290,0.4743158904670114,b'SOKSCMS12A8C1318CC',130.019,4,b'Atom x',2978583,b'TRAXGZE128F4287B9E',0
5369,b'0685ac4a-5cfc-408a-b391-903ea20e00bf',b'Martin Sexton',53504,0.0,267.36281,0.0,7,-7.322,1,b'The American',266901,,b'SOJVLTP12A8C13C83A',141.438,4,b'Glory Bound (LP Version)',2930257,b'TRAXGZH128F427D44C',1998
5370,b'cbd24fc2-9d44-48d7-ad14-c70aa942b5c6',b'Suzi Quatro',-1,0.0,175.35955,0.0,9,-13.526,0,b'The Gold Collection',28503,,b'SOMZKMJ12AB017F236',217.327,1,"b""Don't Break My Heart""",4271927,b'TRAXGIT128F92E3C04',0
5371,b'96742ec2-b733-4ac6-b493-7e056a43b357',b'Be Bop Deluxe',61597,0.0,312.58077,0.0,4,-11.803,1,b'Axe Victim',23997,0.4051157216913865,b'SODJFJT12A6D4F67EB',127.803,4,b'Piece Of Mine',251404,b'TRAXZSJ128F145B3B0',1977
5372,b'ce29fa89-8aed-4f7b-8b3e-a34d0c9ed0c6',b'Ini Kamoze',20709,0.0,229.66812,0.0,2,-7.262,1,b'5150 Rule',715719,0.21204540548371908,b'SOFCXZJ12AB0185D3E',119.27,5,b'Gangsta Roll',7939299,b'TRAXZET12903CC1964',2009
5373,b'5791156a-75e9-454d-9a23-fbc2896f9151',b'DJ Slugo',-1,0.0,207.49016,0.0,11,-9.336,0,b'Jukin 4 the Haters Vol.2',781385,,b'SOKMGZW12AC468A7B9',99.997,3,b'Designer Chick',8645602,b'TRAXZDY12903CF6D46',0
5374,b'93fd9c68-4290-41e9-a325-742ea0d72896',b'David Lynch',57680,0.0,287.05914,0.0,10,-16.111,1,"b""Lit'l Song""",102367,,b'SOBEUSX12AF72A5EBE',131.134,7,"b""Lit'l(er) Song""",1055809,b'TRAXZJU128F4283C85',0
5375,b'e434c190-2f7b-4256-97d1-4e0d8d825acf',b'Gold City',54907,0.0,28.83873,0.0,3,-12.193,1,b'Are You Ready?',246942,,b'SOSKXTH12A8C13495D',39.866,1,b'Are You Ready? (Acapella)',2682181,b'TRAXZFG128F42445FB',0
5376,b'11238cd8-2dc5-4de4-b4ec-5e6be5fef8c8',b'Fiona',51901,0.0,254.17098,0.0,1,-9.648,1,b'Heart Like A Gun',513397,0.31383684720588745,b'SOURQEX12AB0188474',108.738,4,"b""Everything You Do [You're Sexing Me] [Duet with Kip Winger] (Album Version)""",5684886,b'TRAXZVZ128F93442AB',1989
5377,b'',b'Mighty Diamonds',88200,0.0,219.58485,0.0,0,-15.064,1,b'Bust Out',274211,0.0,b'SOFBRTD12A81C20A3C',90.274,4,b'Africans',3061574,b'TRAXZJV128F4250DF7',0
5378,b'37846227-55fb-444b-9cd7-dc06d5d20714',b'Little Milton',9473,0.0,438.88281,0.0,1,-16.553,1,"b""Grits Ain't Groceries""",269897,0.0,b'SONPGMN12A8C1403FD',97.521,3,b'Walking The Back Streets And Crying',2991052,b'TRAXTQS128F428AC41',2007
5379,b'12be5b16-915f-44bc-978a-8ddfab235b79',b'Josh Groban',115101,0.0,286.27546,0.0,8,-10.439,0,b'Live At The Greek',138173,0.6943724567459417,b'SORJGIG12A8AE46ABB',142.98,4,b'Mi Morena (Revised Live Version)',1434121,b'TRAXTSU128F4241835',2004
5380,b'd7737ce1-cdde-4597-8ea4-4f78e9578d06',b'Shaman',-1,0.0,456.82893,0.0,10,-12.062,0,b'Foretaste',582309,0.0,b'SOXVMRU12AB018A7DA',131.995,4,b'The Muddy Morning Hymn',6456649,b'TRAXTPZ12903CBCCB8',0
5381,b'f5133038-c9d7-4fa2-8ec4-a44199571e25',b'Clifton Chenier',-1,0.0,204.32934,0.0,0,-8.336,1,b'The Best Of Clifton Chenier',238427,0.40044346624428967,b'SOUBZKN12A6D4FB691',109.681,3,"b""It's Hard""",3004907,b'TRAXTDT128F4243F22',0
5382,b'9759cd1e-7270-4c2c-9dbe-3c513d5b3781',b'Mons Leidvin Takle',-1,0.0,121.75628,0.0,0,-26.288,1,b'Gyldne \xc3\x98yeblikk',735109,,b'SOBOMNB12AC4686536',70.806,4,b'Dr\xc3\xb8mmen Om Deg',8143553,b'TRAXTAM12903CF3556',0
5383,b'b95e98f2-5511-4dc9-a089-444af424d74d',b'Brownie McGhee',69238,0.0,176.37832,0.0,9,-14.4,1,b'Nothing But the Blues',616122,0.0,b'SOTFCLG12AAA8C8768',94.624,1,b'Tell Me Baby',6848671,b'TRAXTTX128F9301092',0
5384,b'387d3712-60ae-464a-8784-1fd94034704a',b'Alacranes Musical',-1,0.0,191.9473,0.0,0,-3.423,1,b'Los Primeros Exitos Alacraneros',153075,0.24164185385548714,b'SOCWDKB12A58A786A8',153.145,4,b'La Segunda De Rosales (Album Version)',1602447,b'TRAXTXU128F42665F9',0
5385,b'bb7ef759-5319-4521-b58f-42333804e8e3',b'Mithotyn',-1,0.0,58.30485,0.0,7,-5.225,1,b'In The Sign of the Raven',619764,0.40148671142756037,b'SORCBQY12AB0179F6A',179.832,1,b'Let Thy Ale Swing',6887723,b'TRAXTAU128F930A7EF',1998
5386,b'2c08026e-c7dc-4bca-b9f3-74bb3621b586',b'Spade Cooley',15948,0.0,167.33995,0.0,2,-21.585,1,b'King Of Western Swing_ Vol. 3',176774,0.0,b'SOMRISS12A6D4FE3D0',115.386,3,b'It\x19s Dark Outside',1904076,b'TRAXSQC128F4223E30',0
5387,b'29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103',b'Toots & The Maytals',4097,0.0,128.33914,0.0,1,-13.276,1,b'Time Tough: The Anthology',15683,,b'SOIVYLE12A67020ED4',115.365,4,"b""It's You""",165297,b'TRAXSWX128E0792BEF',1996
5388,b'',b'Stockhausen Waterman',-1,0.0,183.87546,0.0,7,-5.978,0,"b""String 'Em Up""",618761,,b'SOIGQTL12AAF3B2208',120.137,4,"b""String 'Em Up""",6872496,b'TRAXSNZ128F9306CAB',0
5389,b'd8b15d32-609e-44a6-bff1-65c4df53a9f1',b'ARRESTED DEVELOPMENT',122,0.0,270.36689,0.0,1,-7.248,1,b'Classic Masters',262815,0.21204540548371908,b'SOSMONK12A8C139059',116.032,4,b'Natural (2002 Digital Remaster)',2757030,b'TRAXSWS128F4254E1A',2002
5390,b'2b0d81ce-1d0e-4097-91b3-c1f0cb045a2c',b'Dave Hollister',19881,0.0,363.38893,0.0,2,-7.053,0,b'Witness Protection',305855,0.0,b'SOBPRPP12A8C13D3EE',89.465,4,b'I Know I Can',3459587,b'TRAXSBC128F42AB297',2008
5391,b'459a9ea9-9d80-42d8-9d77-d80dc61705f2',b'99 Posse',-1,0.0,369.26649,0.0,7,-14.061,1,b'Rafaniello / Salario Garantito',490624,,b'SOQZTQP12AB0180D25',165.764,4,b'Salario Garantito (Versione Strumentale)',5435579,b'TRAXSYH128F9307A73',1992
5392,b'cabbdf87-5cb2-4f3c-be65-254655c87508',b'Galactic',7074,0.0,238.96771,0.0,11,-5.175,0,b'From the Corner To the Block',204453,0.5132191416281197,b'SOMBFHE12A8C13A99B',104.195,4,b'Think Back',2272530,b'TRAXSUN128F426D36B',2007
5393,b'6e3ed724-c5a3-4bcd-8ebc-89da0c33b6b8',b'Ann Lee',-1,0.0,218.72281,0.0,4,-5.221,0,b'So Alive',204991,0.26586104921065007,b'SOGUUJV12A8C137B8D',140.097,4,b'Hold the key',2221679,b'TRAXSMG128F4261743',0
5394,b'23228f18-01d5-493e-94ce-cfcde82a8db2',b'The Jam',-1,0.0,135.83628,0.0,0,-8.015,1,b'Snap',29535,0.4137398358601097,b'SOUDAKO12A6D4F6A89',139.826,4,b'Start!',325724,b'TRAXAAS128F146B741',1980
5395,b'48991947-18af-4327-9e4c-c8e8e7c113c3',b'Five Fingers of Funk',-1,0.0,259.3171,0.0,9,-12.595,1,b'Slap Me Five',229185,,b'SOMVNKZ12A6D4FC54F',96.627,4,b'Posters',2508663,b'TRAXAHC128F421D3C3',1995
5396,b'524ccca7-a2bf-4ac5-abfa-f0fe5572ecf5',b'Captain Hollywood Project',-1,0.0,235.62404,0.0,0,-8.48,1,b'Animals or Human',621397,0.52549711888017,b'SOKQYMF12AB0180F2A',159.083,4,b'Find Another Way',6900975,b'TRAXAOX128F930DB6B',1995
5397,b'f7ad1ac8-8e0f-4c40-bce7-c5b24956fa15',b'John Berry',86441,0.0,185.7824,0.0,11,-10.316,1,b'Certified Hits',26453,0.26586104921065007,b'SOKSBBB12A6D4F653A',101.04,4,b'Ninety Miles An Hour',286120,b'TRAXALK128F1462FF7',0
5398,b'796481a3-2977-45b6-84b3-eb06bb10a903',b'Peret',33039,0.0,124.39465,0.0,7,-8.298,1,b'Peret Y Su Rumba',458759,,b'SOUTGSH12AB01844C1',240.064,4,b'Clavo Y Martillo',5107237,b'TRAXASE128F9325369',0
5399,b'1d25e697-096d-43b1-94bd-74e0619c5567',b'Tullycraft',-1,0.0,206.13179,0.0,5,-15.799,1,b'The Singles',270470,0.3552855364230894,b'SOUAFIJ12A58A7CC67',144.438,4,b'Loveless',3006033,b'TRAXATR128F4244382',1999
5400,b'86d2b4bc-a3ed-43b7-881c-f1d7f2ce3adc',b'Why?',-1,0.0,190.14485,0.0,9,-5.59,1,b'Sanddollars EP',226559,0.6582414367557253,b'SOMICNN12A6D4FB16E',116.036,1,b'Sanddollars',2479560,b'TRAXAJF128F4216398',0
5401,b'8e68819d-71be-4e7d-b41d-f1df81b01d3f',b'50 Cent',16,0.0,27.68934,0.0,10,-13.102,0,"b""Dealin' w/50""",120255,,b'SOFJSYG12A8C141D50',152.227,1,b'In Da House Skit',1258974,b'TRAXATF128F42AAA52',2007
5402,b'd8c3eb9c-a015-47f0-8d88-678f57e663f8',b'Vulgar Pigeons',107500,0.0,125.98812,0.0,5,-3.619,0,b'Imperialism',427581,0.0,b'SOZTOAE12A8C142E86',132.136,4,b'O.R.P.',4775157,b'TRAXAIT128F92D80C6',2004
5403,b'13c9c494-09aa-4518-8572-9f41dbdff461',b'K.I.Z.',-1,0.0,234.68363,0.0,4,-5.464,0,b'Hahnenkampf Live',262877,,b'SOTNYOE12A8C136ACD',183.619,3,b'Freiwild',2761755,b'TRAXAZZ128F4255FAF',2005
5404,b'c5a57ad4-1f29-43d4-9d7b-f7c2003d36ef',b'Richi M.',-1,0.0,350.22322,0.0,7,-7.21,1,b'Popcorn',519966,,b'SOIKIJC12AB01839D1',131.01,4,b'Popcorn',5752440,b'TRAXAYE128F9354352',2000
5405,b'f4d4b515-0b74-423f-a161-db184330c37c',b'Gym Class Heroes',-1,0.0,186.46159,0.0,2,-6.244,0,b'The Papercut Chronicles',104584,0.2416552517044926,b'SOVAASF12A8C13941E',160.938,1,"b""Simple Livin' (Album Version)""",1080654,b'TRAXAMO128F4289D24',2005
5406,b'828fcd83-03c0-48d8-9d88-ac1567eef07e',b'Slackbaba',-1,0.0,488.25424,0.0,0,-7.319,0,b'And The Beat Goes Om',727695,,b'SOKCQWQ12AB0189111',68.0,1,b'And The Beat Goes Om',8063487,b'TRAXFBO12903CDFCFC',2006
5407,b'e40f8007-07cd-439f-b3cf-27104f146420',b'DJ X-Change featuring Joey A',-1,0.0,231.78404,0.0,4,-9.193,0,b'The X-Factor (Side B)',598190,,b'SOYBHQN12AC4687264',101.327,5,b'Drop Low',6637390,b'TRAXFKX12903CE898E',0
5408,b'5364a837-7444-41fd-91e7-8d090b602aeb',b'Ebba Forsberg',-1,0.0,348.99546,0.0,5,-12.53,1,b'Halleluja',754227,0.4051157216913865,b'SOJWIRI12AB01841A7',85.356,5,b'Halleluja',8349274,b'TRAXFTO12903CAEA49',0
5409,b'f2433a8e-78a5-4760-9fc2-d27b0a3038d6',b'Bonita & Jerry Cormier',-1,0.0,138.10893,0.0,9,-7.753,1,b'En toute complicit\xc3\xa9',686089,,b'SOQGZXC12AC4685ED6',135.121,4,b'Dans un grand mur',7613338,b'TRAXFNM12903CE90D4',0
5410,b'5a2463af-eef0-4a22-bc8f-5865fbe9c78e',b'Peggy Lee',9390,0.0,138.60526,0.0,5,-17.369,0,"b""Ain'tcha Ever Comin' Back""",378761,,b'SOPXWCI12AB0188DE6',144.591,4,b'It Never Happened To Me',5661956,b'TRAXFVD128F933E94A',0
5411,b'5e7ccd92-6277-451a-aab9-1efd587c50f3',b'Steve Vai',8613,0.0,364.53832,0.0,4,-6.436,1,b'The Ultra Zone',284122,0.5894388783115044,b'SOEMAZF12A8C131697',112.149,4,b'Fever Dream',3188225,b'TRAXFXT128F426A33A',1999
5412,b'd5394ea5-1a8b-4af7-b4c2-812ed390b81f',b'Cookies',-1,0.0,171.20608,0.0,8,-14.932,1,b'Cookies 11 Fire Concert Live',154124,,b'SOPCIDC12A8C136984',110.975,4,b'Yan Chin',1610855,b'TRAXFJP128F42686A9',0
5413,b'334cff4b-7a07-47d4-ba27-b5426e58c719',b'Hoods',44928,0.0,63.58159,0.0,1,-5.982,0,b'Endless Pain',233366,0.2538347361322313,b'SOBVBID12A8AE474E3',103.931,3,b'Suffer',2560195,b'TRAXOOY128F42280B0',0
5414,b'2f76bd85-ba19-4d80-9bb7-4555abe463c5',b'5 Blind Boys Of Alabama',45679,0.0,173.71383,0.0,4,-15.682,1,"b""Collector's Edition""",197970,0.0,b'SOHOHZQ12A8C134AAB',110.879,4,"b""If You Don't Pray For Me""",2152282,b'TRAXOHK128F42514BE',1996
5415,b'c064d097-4a1e-4e81-bd6f-22ba86ee2904',b'The Berzerker',160708,0.0,84.1922,0.0,7,-2.908,1,b'Dissimulate',681692,,b'SORGPNH12AF72AB8C0',120.907,1,b'Pure Hatred',7565438,b'TRAXOQD12903CDD59D',2002
5416,b'd1d914e2-34df-4a84-8fc2-226889c10814',b'Juice Leskinen',-1,0.0,215.03955,0.0,5,-4.769,1,b'Musiikkia TV 2:n Laulava syd\xc3\xa4n - ohjelmasta',642319,,b'SOEDSFB12AB018678D',85.677,3,b'Siet\xc3\xa4m\xc3\xa4t\xc3\xb6n mies',7122894,b'TRAXOVX128F93439DB',0
5417,b'eb45032c-80da-469c-be20-1d09f08ef37f',b'Natalie Cole',2221,0.0,236.19873,0.0,5,-7.092,1,b'Still Unforgettable',513253,,b'SOHBOKB12AB018523D',167.697,3,b'Busted',5683325,b'TRAXOWL128F9343C95',2008
5418,b'd662aac8-5691-45e1-93dd-72962ca696ae',b'Will Ackerman',18530,0.0,194.19383,0.0,4,-28.95,1,b'The Opening Of Doors',296868,0.3347065490692206,b'SOCFGRK12A8C137C8C',91.6,1,b'A Movie Of A Placid Lake On A Moonless Night In September - Reprise',3328006,b'TRAXOPF128F428B670',1992
5419,b'd99a6247-94ab-4685-87df-572ba6ef44b7',b'Mungo Jerry',3288,0.0,155.24526,0.0,9,-15.512,1,b'In The Summertime - Greatest Hits',537529,,b'SOTDUIP12AB017EDD5',167.793,4,b'Pushbike Song',5945393,b'TRAXOQP128F930DD49',2001
5420,b'',b'The Villas',113595,0.0,179.48689,0.0,9,-7.324,1,b'Set For Life',97779,,b'SOKJEMV12A8C1374AD',127.362,4,b'To Be In Love',1014352,b'TRAXOIQ128F4279F9C',0
5421,b'f2e11fac-6d7a-481d-8181-f08f4722ca6c',b'Devanic',-1,0.0,210.88608,0.0,4,-5.419,1,b'Mask Industries',417438,,b'SOKTPEY12AB018170C',112.427,4,b'You Live_ You Die',4642496,b'TRAXHFY128F932E4E7',2006
5422,b'8c01323d-605a-4fb2-b975-93985b121aaf',b'When Dinosaurs Ruled The Earth',-1,0.0,37.82485,0.0,9,-10.721,1,b'Snacks',229430,,b'SONWGAE12A6D4FE8E6',87.853,4,b'Glee Club',2512159,b'TRAXHJU128F421E16B',0
5423,b'04559f8d-79ee-4922-8365-6f0306bd538d',b'Patrick Saint-Eloi',-1,0.0,319.97342,0.0,9,-13.488,0,b'A La Demande',549338,,b'SOMOYIF12AB01838BF',116.04,4,"b""An Plas'ay""",6071778,b'TRAXHYT128F932C2EC',0
5424,b'c75179ea-66ce-4654-bee6-5f2dce62e98b',b'Barry K\xc3\xbcnzel',-1,0.0,251.37587,0.0,7,-2.911,1,"b""See My Trains Passin' Vol 1""",78305,,b'SOAJXVE12A6D4F5749',119.91,5,b'Supervisor (Instrumental) (edition Tromo/R\xc3\xbcckbank)',823483,b'TRAXHRJ128EF356C79',0
5425,b'7daac7f9-8fcc-485f-a14f-f8091d98cf25',b'Pat Metheny',-1,0.0,166.26893,0.0,5,-27.754,0,b'Upojenie',320355,0.6930014280107074,b'SOHGOUQ12A8C145269',87.559,1,b'Letter from Home',3610395,b'TRAXHEX128F92D28D4',0
5426,b'9abff216-e204-4dbc-9849-d1dbe1fbbda8',b'Gregory Isaacs',3320,0.0,216.5024,0.0,5,-10.918,1,b'The Very Best of Gregory Isaacs Gold',345231,,b'SOBTQJS12AB017E85E',138.356,4,b'Out Deh',3869123,b'TRAXHFE128F93065A9',2001
5427,b'c43bb0d6-94d7-410f-80fb-e5a243b18d23',b'Raphael',2676,0.0,212.61016,0.0,4,-7.111,1,b'Raphael Para Todos',159679,,b'SOWXUNJ12A58A7E1A4',123.149,3,b'Cierro Mis Ojos',1676907,b'TRAXHQZ128F4278712',0
5428,b'723927d2-5a23-4678-87cb-5a43a588d822',"b""Corderoy & U4IC DJ'S""",-1,0.0,517.642,0.0,10,-9.014,0,b'3 Spirit',757295,,b'SOGGCHY12AB018C6E9',86.668,4,b'3 Spirit',8382718,b'TRAXHPS12903CB6C3D',0
5429,b'be404497-eaee-420b-ba4b-6331bf6056cd',b'Jimmy Burns',-1,0.0,264.51546,0.0,7,-10.409,1,b'Leaving Here Walking',517567,0.0,b'SOXOTFT12AB01826AB',120.674,3,"b""Rollin' And Tumblin'""",5729274,b'TRAXHTV128F934E987',0
5430,b'70ea63ea-70dc-4b63-951a-2c249d2b3b0a',b'Ricky Martin',1339,0.0,336.19546,0.0,3,-8.527,1,b'La Historia',287708,0.5519215149416955,b'SOQLAEP12A8C1372F1',141.71,4,b'Fuego De Noche_ Nieve De D\xc3\xada',3227603,b'TRAXMUC128F4273749',2001
5431,b'60296b6b-4b82-459f-978f-ec1d4aacd7a3',b'Inhume',-1,0.0,126.04036,0.0,5,-5.01,1,b'In for the kill',424018,,b'SOACNSF12AB0184B05',126.136,1,b'Process to decelerate',4731381,b'TRAXMDO128F9342A54',2003
5432,b'a74b1b7f-71a5-4011-9441-d0b5e4122711',b'Radiohead',1307,0.0,281.12934,0.0,2,-12.186,1,b'Fake Plastic Trees',1036,0.6074745483681705,b'SOVAHZK12A6310F23C',99.68,3,b'Fake Plastic Trees (Acoustic Version)',9494,b'TRAXMAK128E07822CB',2009
