,Unnamed: 0,artist_mbid,artist_name,artist_playmeid,danceability,duration,energy,key,loudness,mode,release,release_7digitalid,song_hotttnesss,song_id,tempo,time_signature,title,track_7digitalid,track_id,year,genre
1803,4433,6a804745-1926-4f05-9c9c-9c9f39d74fac,Prisma,-1,0.0,219.66322000000002,0.0,9,-10.037,1,Contact?,673165,,SOXDMYX12AB01890CA,194.704,3,winning friends,7460557,TRACWRW12903CC3CA2,0,Pop_Rock
1804,4434,d833ca14-1104-44b6-a90a-3b7d6ea5b139,Beaver Harris,-1,0.0,193.4624,0.0,2,-12.21,1,African Drums,343159,,SOUWBCT12AB01846F6,82.571,3,Glo-Billy-Vee-Vee,3843126,TRACWVL128F93016B4,0,Jazz
1805,4436,d2d9fa73-81b3-4c11-a8ab-20e33d59fc95,Ultimate Fakebook,19813,0.0,149.55057,0.0,2,-3.287,1,This Will Be Laughing Week,283150,0.35897652644,SOCFESM12A8C131EA8,115.60600000000001,4,Brokÿn Nëedle,3161635,TRACWFA128F4265BDF,0,Pop_Rock
1806,4438,a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9,The Balustrade Ensemble,-1,0.0,285.3873,0.0,2,-17.057000000000002,1,Capsules,470993,,SOAUAOA12AB018776D,116.42299999999999,3,Fall Away Into Darkness,5235278,TRACWCG128F9344150,2007,Pop_Rock
1807,4444,632fa908-1fff-4446-a600-72fa41f76a20,VHS Or Beta,16710,0.0,508.02893,0.0,9,-6.992000000000001,1,Le Funk,18368,0.0,SOVIJEZ12A58A7F35C,126.984,4,Solid Gold (Evolution Mix) (2005 Digital Remaster),195340,TRADREG128E07983B8,2002,Electronic
1808,4445,0f7f7e94-ce9d-496a-b894-42d642b5229e,Jan Wayne,778,0.0,495.38567,0.0,9,-5.085,1,Mad World,109268,0.277449367974,SOSEDLD12A8C13E168,140.013,4,Mad World (Money-G. Remix),1128767,TRADROR128F42936A4,0,Electronic
1809,4449,3e55d51d-687f-4a9d-af96-2fabccf802e5,The Cardigans,83087,0.0,259.76117999999997,0.0,5,-10.175,1,First Band On The Moon,14367,0.649675061783,SOPFURM12A67020D2A,137.342,4,Iron Man,148882,TRADRJK128E078F041,1996,Pop_Rock
1810,4450,5fcd7daf-25e1-47fd-9ba1-830b42708f84,Connie Francis,36988,0.0,135.47057,0.0,2,-15.754000000000001,1,Connie Francis In Hollywood,128977,,SOWCQMT12A6D4FC2BD,73.183,5,Embraceable You (LP Version from 'When The Boys Meet The Girls'),1335998,TRADRXC128F4230BE8,0,Pop_Rock
1811,4451,2fdc1bf8-97cb-4b93-962f-d5ae29913433,The Forms,-1,0.0,208.14321999999999,0.0,2,-9.073,1,Icarus,323735,0.394394856101,SOWYVJI12AAF3B4873,78.134,4,Innizar,3645113,TRADRTD128F92DA070,2003,Pop_Rock
1812,4452,3b45a36d-b072-46af-9ed4-c9539fa5bbca,Zen Lemonade,-1,0.0,493.7922,0.0,7,-9.535,1,Lemon Soul,532529,0.0,SOOWUYK12AB017C5E3,134.21,4,Brazil Mon Amour,5884489,TRADRKK128F92FF034,2001,Electronic
1813,4453,2caa54a7-b08c-41da-b892-3a41abe778be,Jimmy Cliff,3331,0.0,193.64526,0.0,0,-6.874,1,Black Magic,476245,0.334706549069,SOAVWUZ12A8C142B45,211.986,4,Take Your Time feat. Yannick Noah,5288409,TRADRPV128F92E4B4A,0,Reggae
1814,4458,2f2f7eb6-37c3-446e-8288-f88f76295c2a,Tiny Tim,19253,0.0,197.90322,0.0,5,-14.23,1,Live! At The Royal Albert Hall,627950,0.0,SOOPNJS12AB0181570,167.477,3,You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],6970396,TRADUMK128F931E994,2000,Comedy_Spoken
1815,4459,cabbdf87-5cb2-4f3c-be65-254655c87508,Galactic,7074,0.0,205.08688999999998,0.0,11,-4.181,0,From the Corner To the Block,204453,0.47624822729099997,SOEJRAP12A8C13D8FA,91.89,4,Squarebiz,1237773,TRADUDB128F42A61F9,2007,Pop_Rock
1816,4460,9575ca2e-5131-4651-a833-b9a0a12bf745,Soul Embraced,61296,0.0,248.81587000000002,0.0,0,-8.432,1,Immune,147139,0.408110883511,SONQVMO12A8C134FC7,168.19299999999998,4,Someday (Immune Album Version),1534440,TRADUKH128F4256D1B,0,Pop_Rock
1817,4462,291d358a-cd1f-4865-9cc3-c20a73890b4c,William Coulter,14296,0.0,253.54404,0.0,2,-14.232999999999999,1,The Road Home,495559,0.570105930058,SOPKUDA12AB018570C,177.84099999999998,4,The Painter And The Magician,5486735,TRADUTA128F931418A,0,International
1818,4463,be20bc8d-fe9e-4572-a053-64ffb6bf8cb8,At All Cost,106115,0.0,443.68934,0.0,3,-6.465,0,Circle Of Demons,735395,0.405115721691,SOQFKBW12A58A7B9EE,100.331,7,Drugs,8147086,TRADUOU12903CF4323,2007,Pop_Rock
1819,4464,,An Cafe,-1,0.0,267.31057000000004,0.0,7,-3.545,1,Goku Tama Rock Cafe,359463,0.212045405484,SOGCJUJ12A8C13D4FE,170.003,4,KORITSU HOSPITAL,4007615,TRADUCE128F9322F5A,0,Pop_Rock
1820,4472,9fb7fe77-4e8b-4cbd-ba8f-84bcd80a24bc,Charlie Rich,2190,0.0,184.65913999999998,0.0,0,-11.537,1,Feel Like Going Home: The Essential Charlie Rich,286272,0.212045405484,SOIMQSC12A8C1344C4,119.963,1,Nice 'N' Easy,3209683,TRADNRG128F426F18C,1997,Country
1821,4473,921db1bb-da37-4d5d-a005-76010e4d1dfc,Jackie Davis,164056,0.0,159.81669,0.0,6,-13.613,1,Easy Does It,460948,0.265861049211,SOMLDOS12AB0181FBD,117.29799999999999,4,Night Train (Album Version),5132505,TRADNTU128F932B04A,0,Jazz
1822,4477,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,Kris Kristofferson,3139,0.0,232.64607999999998,0.0,2,-19.991,1,Broken Freedom Song: Live From San Francisco,224850,,SOBEQOL12A8C140489,74.665,3,Darby's Castle,2458778,TRADNRG128F4295A0E,1970,Country
1823,4479,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,Kartik Seshadri,41952,0.0,1519.2811800000002,0.0,1,-23.684,1,Illuminations,254168,0.0,SOBGEIG12A6D4F6635,88.329,3,Raga Anandi Kalyan (Alap_ jor and jhala),2815009,TRADNOD128F4262F3D,0,International
1824,4480,da787ed8-f1c3-4b6c-a78b-0064526ea08a,Paul Brown,-1,0.0,243.90485,0.0,7,-9.433,0,The City,501402,0.649989755506,SOKEOPP12AB017F799,122.62299999999999,3,Old Friends,5553875,TRADNBP128F932475B,2005,Jazz
1825,4481,3b141e34-8c02-4074-b68a-7d64e3212acd,Sister Hazel,-1,0.0,303.98649,0.0,7,-8.311,1,Sister Hazel,21651,0.531983193341,SOPXKFG12A58A78D97,127.70700000000001,4,Space Between Us (Album Version),224468,TRADNJI128F14555DB,1994,Pop_Rock
1826,4484,8a7a4e72-a099-425f-8238-80706fc1c746,Modeselektor,-1,0.0,256.31302,0.0,2,-8.788,1,Hello Mom!,134912,0.768534891103,SOIXCFZ12A8AE462F5,205.972,4,Tetrispack,1394582,TRADNPB128F423AEE7,2005,Electronic
1827,4485,a2bff7aa-390e-4412-9a0b-c18526fc233a,Marvin Sapp,5736,0.0,263.65342000000004,0.0,8,-6.6770000000000005,1,Marvin Sapp,6965,0.25004276818000004,SOINLVO12A67020D31,100.081,4,In His Presence (LP Version),70646,TRADNHK128E0785452,0,Religious
1828,4486,149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,1757,0.0,180.81914,0.0,9,-5.098,0,How Could Hell Be Any Worse?,204360,0.592641203347,SODFEAT12A8C139306,121.805,4,Doing Time (Album Version),1083656,TRADNRU128F428AC6D,1982,Pop_Rock
1829,4487,f51617fe-32fd-4562-b3d2-9ad12cd97d92,NewFound Road,-1,0.0,176.56118,0.0,7,-5.864,1,Same Old Place,624707,0.253834736132,SOHSPMJ12AB0181C96,223.34,4,Brand New Broken Heart,6933888,TRADGIX128F9315B2D,2009,Country
1830,4489,83f58e18-23d1-40df-818c-5d5d8c536df7,Madilu System,-1,0.0,451.44771,0.0,9,-3.8710000000000004,1,La Bonne Humeur,244370,0.349166902125,SOMKRRH12A8C13C411,130.126,5,Vincent,2809287,TRADGWP128F42618E4,0,International
1831,4490,03d8f83e-a647-4bde-968a-189c0f147783,Set Your Goals,33269,0.0,204.40771,0.0,3,-2.1919999999999997,1,This Will Be The Death Of Us,527029,0.71839133029,SOSVWIE12A8C143BD4,194.532,3,the fallen...,5819356,TRADGXI128F92EF28F,2009,Pop_Rock
1832,4491,2b418029-92e6-4aa6-8099-f796fffb3023,The High Strung,141898,0.0,153.73016,0.0,9,-2.679,1,Ode to the Inverse of the Dude,420796,0.379523324422,SOBXEJI12A58A79725,95.11,4,The Lifestyle That Got Away,4694767,TRADGXI128F9339C88,2009,Pop_Rock
1833,4496,fbbad867-cff9-4974-9702-18bd252b04e7,Damone,4754,0.0,217.20771000000002,0.0,6,-4.272,0,Out Here All Night,105100,0.0,SORTYID12A8C139D86,154.093,4,Child Of The Night,1086295,TRADZZP128F428BCE6,2006,Pop_Rock
1834,4497,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,1573,0.0,166.29506,0.0,2,-6.4670000000000005,1,Sawdust,174061,,SOSNQQX12AF729C44C,82.90899999999999,4,Show You How,1862738,TRADZXK128F429DB92,2004,Pop_Rock
1835,4499,f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,1445,0.0,308.45342,0.0,1,-9.503,1,Silver Box,533915,0.239629097774,SOCFQLH12AF72A942D,103.637,1,Chelsea Girl (Live),5900956,TRADZWK128F9303076,2004,Pop_Rock
1836,4504,f1106b17-dcbb-45f6-b938-199ccfab50cc,New Order,1162,0.0,421.95545999999996,0.0,0,-5.721,1,Jetstream,12884,0.360370582712,SOUMJJC12A6701F4B0,122.484,4,Jetstream - Arthur Baker Remix,133978,TRADZYD128E078BE45,2005,Pop_Rock
1837,4505,531643e6-b3ba-4c7f-9d0d-f2831dc42317,Little Eva,-1,0.0,145.162,0.0,3,-6.643,1,The Loco-Motion,60587,0.928367113414,SOKYXSZ12A6D4F6E92,129.781,1,The Loco-Motion,630096,TRADZQV128F14A5760,1962,RnB
1838,4507,d13d9feb-b7c7-49f4-9b72-65e29a16aa24,Hot Tuna,14246,0.0,270.96771,0.0,2,-5.807,1,Double Dose,372125,,SODMNRZ12A8C140C7A,93.53200000000001,4,Extrication Love Song,4141693,TRADTBA128F92CA48F,1976,Pop_Rock
1839,4510,3f8a5e5b-c24b-4068-9f1c-afad8829e06b,Soda Stereo,2146,0.0,343.56199999999995,0.0,4,-11.947000000000001,0,Ruido Blanco,511645,0.270775998946,SODJAUI12AB0188C5E,104.521,4,Persiana Americana (Live),5669354,TRADTQJ128F9340624,1987,Latin
1840,4515,bced6266-4c23-4806-8e3d-165eac0ad494,Marco Beltrami,-1,0.0,170.52688999999998,0.0,5,-17.169,1,In The Electric Mist,504206,0.0,SOCWCPZ12AB018476F,188.06799999999998,3,Past Meets Present,5579846,TRADTWP128F932A987,0,Stage 
1841,4517,,Die Bandbreite,-1,0.0,181.08036,0.0,7,-9.839,1,Hexenjagd,757165,,SOYMYOU12AB01883E3,131.784,4,Recht auf Lungenkrebs,8381578,TRADTQK12903CB67C9,0,Rap
1842,4525,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,U2,1636,0.0,343.27465,0.0,11,-7.165,0,Electrical Storm,225,,SOAATRN12A6310E897,125.088,4,New York,2338,TRADSUA128C7196C7C,2000,Pop_Rock
1843,4527,b0799818-22cb-4564-8e68-3c410d0722ee,Silverchair,1441,0.0,191.9473,0.0,7,-7.711,1,Frogstomp,286427,0.664286934327,SOKWVAH12A8C1332B0,97.64299999999999,4,Suicidal Dream,3215457,TRADSQZ128F42707D7,1995,Pop_Rock
1844,4532,c60131ae-9e8f-46a8-a7d2-1393fe48a9d1,Furry Lewis,30562,0.0,221.96200000000002,0.0,2,-28.945999999999998,1,Furry Lewis,593889,0.460484844986,SOFWXNQ12AC3DF5F8B,104.469,3,Judge Boushay Blues,6585188,TRADAYS12903CDBE0F,1972,Blues
1845,4533,191cba6a-b83f-49ca-883c-02b20c7a9dd5,Marlene Dietrich,20293,0.0,159.34649,0.0,7,-16.163,1,The Essential Marlene Dietrich,24065,0.413752421598,SODTCPC12A6D4F812A,42.653999999999996,4,Auf Der Mundharmonika,252425,TRADAFY128F145B77B,1992,Vocal
1846,4534,0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc,Willie Clayton,213914,0.0,287.08526,0.0,7,-6.36,0,The Little Giant Of Soul,601300,0.307824308335,SOOEZYX12A58A77E00,115.93799999999999,5,Wiggle (Soul and R&B),6675946,TRADAUM12903CF1FF6,0,RnB
1847,4535,d943c745-baf9-4aa4-b1ee-df76db44bec8,Colin James,98468,0.0,233.7171,0.0,1,-7.382000000000001,0,Traveler,766800,0.239629097774,SOROYFK12AB018C915,149.317,4,Sending A Message,8490529,TRADACR12903CD10C1,2003,Pop_Rock
1848,4536,659bdc60-503e-4cae-a953-59cfe90b7601,Dropline,-1,0.0,226.40281000000002,0.0,2,-5.56,1,You Are Here,766573,,SOBUWGJ12AB018EBAB,79.67699999999999,4,Weight Of The World (Album Version),8487762,TRADAXK12903CD05F2,0,Pop_Rock
1849,4538,92d025f8-1a34-4b7a-b741-df6840f9232e,Carlos Ponce,21884,0.0,195.5522,0.0,0,-6.675,1,La Historia,157882,,SOEEEIL12A8C138EEE,196.137,4,Escuchame,1662138,TRADABC128F4274FCC,2003,Latin
1850,4539,8a81edd9-6f62-4ac7-afee-17dc0fec5fe7,John Mayer,823,0.0,407.45751,0.0,1,-7.122999999999999,0,Any Given Thursday,281644,,SOCWWGG12A58A7AC1C,153.055,4,Something's Missing,3153086,TRADAOM128F4263A78,0,Pop_Rock
1851,4543,6e5477fa-8946-4a33-89fe-9f16c0568d12,Ann Hampton Callaway,15801,0.0,312.65914,0.0,0,-20.302,1,After Ours,619860,0.532453874692,SOPVYZH12AB017C34D,103.07700000000001,3,Time After Time,6884850,TRADFSY128F9309CB6,0,Jazz
1852,4545,b0799818-22cb-4564-8e68-3c410d0722ee,Silverchair,1441,0.0,312.13669,0.0,9,-7.207000000000001,1,Frogstomp,283355,0.615699366933,SOHMTXX12A8C1332C1,122.243,4,Cicada,3167348,TRADFID128F4267231,1995,Pop_Rock
1853,4546,643cf4da-c41e-4986-89fe-d4a8b50acc32,Skrape,21338,0.0,198.81751,0.0,7,-9.296,0,Up The Dose,295373,0.473346541109,SOEVEBR12A8C1392AA,133.912,1,Searching For Home,3325257,TRADFAQ128F428AC13,2003,Pop_Rock
1854,4549,eacf66a8-8ea0-41e4-879e-fcc61bcb03f0,Primordial,146475,0.0,458.9971,0.0,2,-14.04,1,All Empires Fall,756181,,SOPJVZP12AB018AA11,129.626,4,Empire Falls,8370320,TRADFLD12903CB3BD8,2007,Pop_Rock
1855,4550,e503a20e-c978-4f7c-82f6-733bffdfe02a,Rancid,-1,0.0,163.29098,0.0,7,-5.084,1,Let The Dominoes Fall,472687,0.463489662237,SONSUZV12AB018914A,126.464,1,LA River (Acoustic),5252750,TRADFJJ128F934857E,0,Pop_Rock
1856,4554,eabe48f3-c5aa-4200-b511-115334c97201,Rainer Bielfeldt,-1,0.0,239.01995,0.0,7,-8.25,1,Alles nur ein Traum,624501,,SOJLVSP12AB018252B,149.259,4,No more going home,6932447,TRADFRI128F931558C,0,Pop_Rock
1857,4559,73d882c7-1146-4012-a61b-a3b2c11fce2f,Casiotone For The Painfully Alone,-1,0.0,108.40771000000001,0.0,0,-6.695,1,The First Two Albums,234421,0.637783285652,SOKBTBD12A6D4FA3C6,131.078,4,Rice Dream Girl,2573698,TRADFQK128F422B492,1999,Pop_Rock
1858,4561,f75b906a-a107-4f57-b846-fb98f6ce5e21,Bill Douglas,-1,0.0,185.67791,0.0,3,-23.771,1,Jewel Lake,469687,0.0,SOEDOYM12AB0189A92,106.117,4,Caroline,5221841,TRADOVU128F9340CEE,0,New Age
1859,4562,078f98b2-3a90-4443-817b-440c7089b0c4,Irwin Goodman,-1,0.0,157.33506,0.0,10,-4.398,1,Dirly dirly dee,111427,0.0,SOJYPYH12A8C13D69F,155.735,1,Liverpoolin pokia,1152032,TRADOEY128F42974FF,1985,Pop_Rock
1860,4565,38addbd1-4d51-4913-97a5-695e81d46099,Cool For August,-1,0.0,214.7522,0.0,9,-5.8,1,Grand World,129742,0.224243240432,SOUFVZJ12A6D4FA4FE,124.22,4,Don't Wanna Be Here (Album Version),1338099,TRADOZB128F42312BB,1997,Pop_Rock
1861,4567,e54e065f-0ce6-4779-9a9a-afd7b997471f,Less Than Jake,4116,0.0,257.01832,0.0,0,-1.9769999999999999,1,Pezcore,221479,0.40723301490099995,SOOCUMC12A81C22FEA,170.412,1,Short On Ideas / One Last Cigarette,2420594,TRADOAJ128F428DA46,2002,Pop_Rock
1862,4568,21dcc3a2-9fc8-41d2-8736-cdcbde270f4c,Pedro Aznar,16789,0.0,194.61178999999998,0.0,0,-7.683,0,David Y Goliath,509441,0.21508031850900003,SOHRPJS12AB0180A12,110.178,4,Stand,5637769,TRADOSF128F9338ADB,1995,Latin
1863,4569,d75d1f08-bbb8-4eae-9877-399ca9121197,Mobb Deep,2170,0.0,224.62649,0.0,6,-5.627000000000001,0,Amerikaz Nightmare,293515,0.6628268927440001,SOVFRDB12AB017FF3A,103.43299999999999,4,Got It Twisted,3296409,TRADODV128F4283EB6,2004,Rap
1864,4571,e9e2a634-984f-4c10-bf7b-7970179e1ef1,Suicidal Tendencies,12797,0.0,125.90975,0.0,11,-9.96,0,Join The Army,92649,0.5786581877570001,SOIMSRQ12A6D4F648F,186.15900000000002,4,Human Guinea Pig,1108714,TRADHLI128F428FEFD,1987,Pop_Rock
1865,4573,415cab7b-226a-49c7-9c1c-92e96ab93876,Peggy Zina,11018,0.0,217.33832,0.0,8,-8.301,1,Trexe,210431,,SOPRVWD12A8C13A711,131.991,4,Alli Mia Fora,2286913,TRADHYQ128F427095F,0,International
1866,4575,433cebcc-b3b3-4516-99ae-63aa991b1401,Nic Endo,-1,0.0,388.0224,0.0,3,-2.928,1,White Heat,505422,0.299877488274,SOCAKKR12AB01866C9,88.4,5,Future Prospects,5592299,TRADHBZ128F932D9E9,1998,Pop_Rock
1867,4576,e8374874-4178-4869-b92e-fef6bf30dc04,Dropkick Murphys,-1,0.0,229.51137999999997,0.0,9,-3.918,1,Do Or Die,104642,,SOJWGEI12A8C13CA8F,168.21,4,Skinhead on the MBTA (Album Version),1081263,TRADHGK128F428A000,1997,Pop_Rock
1868,4579,288af6c6-e5b7-4b2b-8f30-d164a05fa6a3,Jennifer Brown,-1,0.0,239.0722,0.0,8,-8.246,1,Vera,301993,,SONYXMF12A8C13EB31,90.915,4,Naked,3412385,TRADHPE128F429FE9C,1998,RnB
1869,4583,97ebb1b4-1d9c-4303-bb60-074c993e2d53,Bobby Vee,2595,0.0,256.28688999999997,0.0,10,-10.872,1,Just Today,462412,0.0,SOMNRNZ12A8C144C90,132.109,4,Wink Of An Eye,5147694,TRADHMQ128F932EB96,0,Pop_Rock
1870,4589,d1d914e2-34df-4a84-8fc2-226889c10814,Juice Leskinen,-1,0.0,158.45832,0.0,0,-11.567,1,Lauluja rakastamisen vaikeudesta,642616,0.529214471475,SOGSPRZ12AB0182944,180.8,4,Marilyn,7125642,TRADMKA128F9344497,1994,Pop_Rock
1871,4590,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye West,843,0.0,271.25506,0.0,7,-5.227,1,Through The Wire,30801,,SOGWZBN12A6D4F6AB2,166.037,4,Through The Wire,334995,TRADMUH128F146D3CD,2003,Rap
1872,4592,8601834a-baf3-473c-aac7-00e37b06144a,Borialis,119364,0.0,294.68689,0.0,7,-5.4,1,What You Thought You Heard,4967,0.552807662035,SOVUPWB12A6701F623,151.805,4,Can't Break This Man,51420,TRADMCH128E0784D99,0,Pop_Rock
1873,4594,49eba4ed-cd7a-4940-97ff-488cb3ed551c,Open Hand,-1,0.0,136.98567,0.0,6,-5.654,0,You And Me,715952,0.618904418185,SOAUGJA12AB01869AF,154.211,3,The Ambush,7942145,TRADMFK12903CC2478,2004,Pop_Rock
1874,4596,9b106beb-12b5-4525-8025-42e295a2b90a,Little Feat,6579,0.0,228.98892999999998,0.0,0,-9.978,1,The Best Of Little Feat,45697,0.270775998946,SOCSLWU12A58A7E43A,97.34200000000001,4,Down On The Farm (2006 Remastered Edit Version),487549,TRADJSM128F14894AA,2006,Pop_Rock
1875,4599,c3ec9d23-0ffa-4c5c-867d-8a3c70907178,The Kitchen,-1,0.0,213.10648999999998,0.0,0,-6.025,1,Foreign Objects,601584,,SOLVAIC12AC90716B8,142.911,4,Who Are You?,6679656,TRADJBU12903CF2E74,0,Pop_Rock
1876,4601,a916ce0a-0ab7-4b2f-b169-2166b746e31e,Donna The Buffalo,149278,0.0,281.93914,0.0,9,-6.199,1,Live From The American Ballroom,470035,0.460484844986,SOYNMIH12AB0181C0A,151.493,4,Tides Of Time,5225508,TRADJJZ128F9341B40,1999,Pop_Rock
1877,4602,ded4138b-aaec-4a0b-a3ce-1063ba705ec2,Statues,-1,0.0,155.6371,0.0,1,-6.617999999999999,0,Aux,443355,0.0,SOLDRTU12AB01838B9,173.357,4,There Are Things I Think You Should Know,4922876,TRADJFK128F92FB281,0,Pop_Rock
1878,4604,85fcc6c7-4b54-40dd-bd0e-0df68309acea,Mikey Dread,-1,0.0,373.26322000000005,0.0,1,-13.192,0,Dub Catalogue,243041,,SODDPYN12A8C132735,145.055,1,Two Track Dub (Dub / Instrumental Reggae Music),2650584,TRADJTR128F423CEB8,1982,Reggae
1879,4606,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,1320,0.0,265.63873,0.0,2,-10.557,1,Blood Sugar Sex Magik,30962,0.706430072087,SOBANAT12A6D4F7501,116.28200000000001,4,Naked In The Rain (Album Version),336123,TRADJAO128F146D76E,1991,Pop_Rock
1880,4618,,Jenney,-1,0.0,205.97506,0.0,8,-3.766,1,Gib deinem Herzen ein Zeichen,178220,,SOTFFXG12A67ADC8F6,120.117,4,Gib deinem Herzen ein Zeichen (Radio Mix),1922599,TRADCZP128F42282D6,0,International
1881,4628,8a2e86ca-2153-4ba1-b2c2-2a525c2bd665,Pablo Montero,7997,0.0,163.29098,0.0,5,-9.627,1,Donde Estas Corazon,536523,0.0,SOPVGYL12AB017B8AF,146.654,1,Aquel Mundo De Amor,5949720,TRADDFC128F930EDBD,0,Latin
1882,4632,b1ee2b8a-2288-4887-8be7-4b059a57970f,Fuzz,-1,0.0,223.39872999999997,0.0,6,-5.3839999999999995,1,Uno,211974,,SOXKKUW12A8C13C614,143.951,4,De pie,2306597,TRADDYJ128F4275431,0,Pop_Rock
1883,4634,cd07140b-1bbf-4fab-baad-881c1637a9ee,The Brooklyn Tabernacle Choir,18351,0.0,257.30567,0.0,7,-14.173,1,Praise Him...Live!,341940,0.0,SOYRUNW12AB01856B8,115.37100000000001,1,All That You Need,3826831,TRADVCK128F92FE22E,1995,Religious
1884,4636,87d0c089-3641-436e-bceb-737b9f506f65,Barrabas,-1,0.0,241.3971,0.0,9,-13.115,1,Desperately,682247,,SOUXSFR12AB018D1A4,131.72899999999998,4,Broadway Star,7571163,TRADVAR12903CDEBF3,0,Pop_Rock
1885,4637,,Mickey And The Students,-1,0.0,914.02404,0.0,7,-7.329,1,Some People,763388,0.0,SOYSHBO12AB018CA41,107.43299999999999,3,Gimme Gimme Song,8452691,TRADVJK12903CC7D31,0,Pop_Rock
1886,4640,0103c1cc-4a09-4a5d-a344-56ad99a77193,Avril Lavigne,144,0.0,232.202,0.0,1,-4.165,0,The Best Damn Thing,312051,0.927132546253,SOZIMLB12AF72AD1CD,138.364,1,Innocence,3531597,TRADVGV128F42BCACE,2007,Pop_Rock
1887,4643,232bb885-d7c6-4463-a694-0830ae3300bc,Hem,-1,0.0,252.86485,0.0,3,-10.468,1,Eveningland,8577,0.476435219643,SOBNSFW12A67020E2E,123.99700000000001,4,Redwing,86739,TRADVSU128E0786371,2004,Pop_Rock
1888,4645,93dda03d-c1d3-42c2-80b0-fa71bc20262b,Capleton,34172,0.0,29.413420000000002,0.0,3,-15.0,0,More Fire,146284,0.0,SOEHJSW12A8C135F66,170.78099999999998,1,Conscience Ah Heng Dem (interlude),1525779,TRADVEH128F4254C0B,2000,Reggae
1889,4647,cc57dbcb-1263-4039-9045-1ca7dbac4429,Lara,9598,0.0,211.90485,0.0,1,-6.255,1,Wahnsinn,396837,,SONIOEX12AB017D541,124.014,4,Nur eine Nacht mit Dir,4405777,TRADVYU128F92FE96F,2009,International
1890,4650,f5b8ea5f-c269-45dd-9936-1fedf3c56851,The Presets,-1,0.0,351.32036,0.0,2,-7.167999999999999,1,If I Know You,428296,,SOJORVL12A8C143582,128.976,4,If I Know You,4781460,TRADQJL128F92D9957,2008,Pop_Rock
1891,4654,85d019b7-91f9-4b75-8560-d5bbe90c868c,Julie Roberts,-1,0.0,192.46975,0.0,1,-10.002,1,Julie Roberts,373411,,SORTOKQ12AF72A545B,122.022,4,Unlove Me,4157624,TRADQHV128F92CD663,2004,Country
1892,4655,02ceff75-7363-493e-a78d-912dc86c7460,The Black Crowes,6981,0.0,256.20853,0.0,5,-8.311,0,Amorica,479327,0.755899157555,SOTWIIY12A6D4F8837,163.204,4,Nonfiction,5323475,TRADQAR128F92ED3DC,1994,Pop_Rock
1893,4659,85a694a0-dde9-4d79-a3b5-11950be0f3de,Tabu Ley Rochereau,74963,0.0,456.61995,0.0,11,-12.338,0,Man From Kinshasa,619807,0.0,SOPBDZT12AB017AA98,136.248,4,Maputo,6884174,TRADXKQ128F9309A12,0,International
1894,4660,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,1468,0.0,209.162,0.0,8,-7.077999999999999,1,Shut Your Eyes,78472,,SODOOHJ12A6D4F4A74,125.057,4,Shut Your Eyes,824703,TRADXCF128EF357134,2006,Pop_Rock
1895,4661,1ffbde31-be62-404e-8b77-fcedc767cc71,Hubert Kah,-1,0.0,249.83465,0.0,7,-6.917000000000001,0,Seelentaucher,62706,,SOKECVO12A6D4F9F14,110.01299999999999,4,Raketen,650189,TRADXAF128F14A9EB3,2005,Pop_Rock
1896,4662,806b793c-fb2c-401e-be44-f753c0ea2f15,Piero Umiliani,4657,0.0,234.57914,0.0,5,-14.206,1,La legge dei gangsters,686666,0.212045405484,SOBJIKU12A8C13ECD6,42.106,4,Apertura in jazz,7620385,TRADXEB12903CEAC5B,1998,Stage 
1897,4665,29e51d5b-33e6-4646-be96-245c77a49d36,The Winans,-1,0.0,263.20934,0.0,10,-7.68,1,Return,343272,0.0,SOIZRPR12AB0180BF1,104.85600000000001,4,Free (Album Version),3844677,TRADEME128F9301CBB,0,Religious
1898,4667,a6a4c910-2b22-4a6f-aebe-805b176c47b8,Fat Joe,2233,0.0,277.002,0.0,10,-4.678,0,Loyalty,762314,0.345802233965,SOMBEOP12AB018A0F7,167.878,4,Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),8439203,TRADEYR12903CC488D,2002,Rap
1899,4668,09ade3bd-b110-4277-b923-7dc32e6a3f92,Dokken,18966,0.0,210.88608,0.0,6,-5.152,1,Lightning Strikes Again,658287,0.46054128135899997,SOJBVYM12AB018BD69,89.01899999999999,4,Disease,7293738,TRADEAI12903C9B81C,2008,Pop_Rock
1900,4671,542f4f08-4d8f-48db-a414-d3a33a62929f,DJ Quik,7070,0.0,260.362,0.0,7,-4.394,1,Trauma,77351,,SOPZASO12A6D4F6A79,200.079,4,Pacific Coast Remix,810492,TRADBUP128EF354F6C,0,Rap
